retweets;favorites;text;mentions;hashtags
0;0;excuse me... por que en el historial de google chrome hay algunas pags con estrellita??!;;
0;0;http://www.google.com.br/ Mano,a Google foi foda na ''capa'',quase choro. (mentirinha marota);;
0;0;今日は10/9。 Google 、YouTubeのロゴがジョンレノンになってますね。;;
0;0;I uploaded a YouTube video -- Google logo - 8 October 2010 http://youtu.be/J6J1cgBd9HM?a;;
0;0;you can go to www.YouHoogle.com to personalize your google , mine is Biebgle lmao http://twitpic.com/2vtmit;;
0;0;@kazu_9 関係ないけどこんなページが出てきました。トップにリンクされてないのに Google 恐るべし。 http://blackdub.net/dublog/;@kazu_9;
0;0;@babiuliana @rebecca_scaldas é 500 galerinha, procura no google ! haahahahhaha;@babiuliana @rebecca_scaldas;
0;0;RT @Mr_Xclusive84 : talking to my auntie... @chelleleedezign via Google Voice technology wow;@Mr_Xclusive84 @chelleleedezign;
0;0;RT @Pinkysound awwww! me gusta la página de inicio de Google :3 //+1;@Pinkysound;
0;0;AHA Google News integriert Twitter - Telekom Presse: Der Internetriese baut seinen Social Network Features aus und... http://bit.ly/9lHmWb;;
0;0;AHA Google News integriert Twitter - Telekom Presse: Der Internetriese baut seinen Social Network Features aus und... http://bit.ly/czCeX3;;
0;0;"Será que o Google vai fazer igual ao jornal f*lha de sp, que CENSUROU o site/sátira "falha de sp"?" RT @screamyell : http://bit.ly/cJcMGk;@screamyell;
0;0;@douglasprata Eu lembro, DJ! É muito ruim mesmo. Trabalho de muito tempo foi pro ralo. Entrei em contato com o google pra ver se recupero...;@douglasprata;
0;0;BuzTweet – Social Media Campaigns for Twitter, Google Buzz, Facebook and LinkedIn: BuzTweet is web service that cr... http://bit.ly/9UcmBx;;
0;0;Google For Non-Profits http://icio.us/cqodh0;;
0;0;the google front page is pretty cool today;;
0;0;Youtube y Google rendirán homenaje a John Lennon;;
0;0;Fattore Zero: Google statistiche, allarme in Italia. Facebook ... http://bit.ly/cAyYpZ #socialmedia #fb;;#socialmedia #fb
0;0;Thanks HTC, Google and Android...I hate my phone. I'm almost considering going back to blackberry;;
0;1;Google Launches Contest to Encourage Kids to Code http://bit.ly/d4DZY1;;
0;0;#WTF con el signo de google ?;;#WTF
0;0;@Camilagon Google :');@Camilagon;
0;0;Y ya vieron el Doodle de Google el día de hoy??? http://youtu.be/TYHCeUfoAnw;;
0;0;Daily Online Examiner: Former FTC Staffer Alleges Google Says One Thing, Does Another http://goo.gl/fb/yBqIN;;
0;0;Oh, hahhaa, "@JenniferfinnaH: @Siska_Kho download?search di google ";@JenniferfinnaH @Siska_Kho;
0;0;Google Webmaster Tools Launches Improved Options for Handling URL Parameters http://bit.ly/a2A8XT;;
1;1;Google Webmaster Tools Launches Improved Options for Handling URL Parameters http://bit.ly/aLWOKK #dc #searchengines;;#dc #searchengines
0;0;Google 's Andy Rubin on Windows Phone 7: 'the world doesn't need another platform' -- Engadget http://bit.ly/cxaPPj;;
0;0;Google Cash Generator Review Article;;
0;0;RT @matenriquez : El logo de Google de hoy es mi segundo favorito/ cual es el primero?;@matenriquez;
0;0;El index de google sobre Lennon es el más genial que he visto, mucho más que el de Pacman :);;
