retweets;favorites;text;mentions;hashtags
2;2;Sources: Microsoft Sells Out Of All 12 Surface Pros;;
0;0;“ @surface : #Surface Pro is here. Check out the Microsoft store to see all the people that aren’t there!: http:// msft.it/6019n1e3 ”;@surface;#Surface
0;0;RT @PCMag Microsoft 's Surface Pro Selling Out on Launch Day http:// bit.ly/XjI6XR @JRBuckley68 @steube @jloeffl7 @laurindom;@PCMag @JRBuckley68 @steube @jloeffl7 @laurindom;
0;0;#bash #баш / / Рассылка прог: / Windows Defender - защитник Windows от компании Microsoft . Это софт, который....;;#bash #
0;0;Dropboxより便利かも Microsoft SkyDrive上の文書はOffice Web Appsのアカウントのない人でも見たり編集できる http:// jp.techcrunch.com/archives/20130 208edit-away-no-sign-in-needed-with-microsoft-skydrive-and-office-web-apps/ …;;
0;0;Februar #Patchday bei #Microsoft - http:// tinyurl.com/bjfftxz #windows;;#Patchday #Microsoft #windows
0;0;Microsoft tries to predict future with software http:// bit.ly/14Khgea Please ReTweet;;
0;0;Microsoft wanted to stop Sony with Xbox http:// bit.ly/TZFqim Please ReTweet;;
0;0;@panos_panay I'm a MSP from Germany. Will be interviewed for intern @Microsoft at end of feb. Can I get my surface signed by the team? :-);@panos_panay @Microsoft;
0;0;#Microsoft lanza una dura campaña contra #Gmail en #EEUU "Don’t Get Scroogled" http:// america.infobae.com/notas/66165-Mi crosoft-lanza-una-dura-campana-contra-Gmail … vía @infobaeamerica;@infobaeamerica;#Microsoft #Gmail #EEUU
0;0;Microsoft Surface Pro Fashion Show Mall Vegas Event Introduction 2-9-13: http:// youtu.be/RNOg9ptgFcI?a via @YouTube;@YouTube;
0;0;@Allisonholker @official_twitch @microsoft ah! Exciting!! :):);@Allisonholker @official_twitch @microsoft;
0;0;Microsoft начала реализации планшетов Surface Pro на Windows 8 Pro;;
0;0;New post: Microsoft Office Home & Business 2010 Key Card - 1PC/1User http://www. marketingtips.ws/marketing/micr osoft-office-home-business-2010-key-card-1pc1user/ …;;
0;0;I keep thinking Microsoft Word is like Photoshop and I'm trying to press ctrl + t to transform the pictures;;
0;0;Microsoft Surface Pro tablet was Released Jan. 9th with the full Windows 8 unlike the Surface RT. The screen is... http:// fb.me/1WldGSz2c;;
0;0;@stephawie So when Apple's servers crash doing activations for iWhatever, it's okay... when Microsoft 's can't, it's a waste of time?;@stephawie;
0;0;Me ha gustado un vídeo de @YouTube de @fenixgameplay ( http:// youtu.be/oA04rWxdGJw?a - Microsoft Points GRATIS 100% FUNCIONAL (Por tiempo;@YouTube @fenixgameplay;
0;0;Tablet-a-day Giveaway by @ZAGGdaily : Win an iPad, iPad mini, Microsoft Surface, Kindle Fire HD, or a Nexus 10 http:// zagg.to/DYL4g2;@ZAGGdaily;
22;28;Hey guys look out 4 @official_tWitch and me @Allisonholker w-other great dancers in new @Microsoft commercial - premiering during #grammys;@official_tWitch @Allisonholker @Microsoft;#grammys
0;0;Free Microsoft Word Templates, Found 208 Results | http:// PoweredTemplate.com http://www. poweredtemplate.com/word-templates /free/0/index.html … vía @PoweredTemplate;@PoweredTemplate;
0;0;Microsoft sells out of 128GB Surface Pro models online and in some stores http:// engt.co/14KnSsK;;
0;0;Microsoft sells out of 128GB Surface Pro models online and in some stores http:// engt.co/14KnSsK;;
0;0;New post: Microsoft ’s 128GB Surface Pro Sells Out At MS Online Store Just Hours After Launch http:// feedproxy.google.com/~r/Techcrunch/ ~3/lf-xs2-pfGU/ …;;
0;0;First Impressions - Microsoft Surface RT http:// dlvr.it/2wc0sM;;
0;0;Tablet-a-day Giveaway by @ZAGGdaily : Win an iPad, iPad mini, Microsoft Surface, Kindle Fire HD, or a Nexus 10 http:// zagg.to/DYL4g2;@ZAGGdaily;
0;0;I liked a @YouTube video from @fenixgameplay http:// youtu.be/oA04rWxdGJw?a Microsoft Points GRATIS 100% FUNCIONAL (Por tiempo limitado);@YouTube @fenixgameplay;
0;0;@Microsoft como recupero mi cuenta de hotmail que es: shirleyartloco@gmail.com por favor gracias, esta bloqueada no puedo ingresar.;@Microsoft @gmail;
0;0;Tablet-a-day Giveaway by @ZAGGdaily : Win an iPad, iPad mini, Microsoft Surface, Kindle Fire HD, or a Nexus 10 http:// zagg.to/DYL4g2;@ZAGGdaily;
0;0;RT @MCITPSA : Frisch gebloggt | Kostenlose Tool’s von Microsoft – Die Top Downloads Office / Security http:...;@MCITPSA;
1;0;Linux utilities package: http:// en.wikipedia.org/wiki/Util-linux . Microsoft utilities package: 'cinst sysinternals'.;;
0;0;Tablet-a-day Giveaway by @ZAGGdaily : Win an iPad, iPad mini, Microsoft Surface, Kindle Fire HD, or a Nexus 10 http:// zagg.to/DYL4g2;@ZAGGdaily;
1;0;@weske_r @styylement Moi nan j'aime pas trop #Microsoft mais avec les rumeurs qu'il y a sur les deux bêtes cela ne motive pas à les avoir;@weske_r @styylement;#Microsoft
0;0;Just Got Back From Gamestop...Picked Up Some Microsoft Points & Preordered #TombRaider;;#TombRaider
0;0;#PatchTuesday is 12 Feb 2013 MT @PCWhispererPrn Microsoft readies monster-sized security patch for Windows users http:// nakedsecurity.sophos.com/2013/02/08/mon ster-patch/ …;@PCWhispererPrn;#PatchTuesday
0;0;Microsoft Surface Pro: delight or disaster? - http:// Telegraph.co.uk http:// dlvr.it/2wc0RJ;;
0;0;Relax, Microsoft ’s partial sellout of the Surface Pro at its online store doesn’t mean much | The Ne... http:// bit.ly/12edXZA #tech #news;;#tech #news
0;0;Tablet-a-day Giveaway by @ZAGGdaily : Win an iPad, iPad mini, Microsoft Surface, Kindle Fire HD, or a Nexus 10 http:// zagg.to/DYL4g2;@ZAGGdaily;
0;0;Oferta de la semana formateo de computadora por solo $80.00 dls incluye instalcion de de microsoft office 2010... http:// fb.me/y2ZVZTSB;;
0;0;Microsoft Office　Specialist Microsoft Ac [楽天] http:// a.r10.to/h7G57W #rbooks pic.twitter.com/b6Qj3Fo7;;#rbooks
0;0;#ukpc4sale LONDON Brand New Desktop Computer PC Including Windows 8 Pro/ Microsoft Office 2010/ Nero. : London : £250 http:// bit.ly/5ZSJh0;;#ukpc4sale
0;0;#sp2013 social.. lots of great features.. Just like #sp2010 , it may soon outdated.. Will Microsoft keep up with what @NewsGator or others?;@NewsGator;#sp2013 #sp2010
0;0;Microsoft should had done a one week exclusive release of Surface Pro only at MsftStores instead of allowing this badly allocated launch;;
0;0;Sony > Microsoft .;;
0;0;Tablet-a-day Giveaway by @ZAGGdaily : Win an iPad, iPad mini, Microsoft Surface, Kindle Fire HD, or a Nexus 10 http:// zagg.to/DYL4g2;@ZAGGdaily;
0;0;Microsoft 'un Kurucusu Bill Gates, "Steve Jobs bildim bileli hep akıllı, öne çıkan ve kendine has bir tarzı olan bir isimdi" dedi.;;
0;0;Microsoft Konfirmasi Peluncuran Surface Pro di Vegas http:// goo.gl/fb/7yle3;;
0;0;Anthropomorphising #AI hurts @google ? RT @privacysucks : Microsoft targets Gmail users with new Scroogled campaign http:// tinyurl.com/aty4evz;@google @privacysucks;#AI
0;0;Microsoft sells out of 128GB Surface Pro models online and in some stores http:// engt.co/14K06gE via @engadget @jordan_patten;@engadget @jordan_patten;
0;0;Microsoft tries to predict future with software http:// bit.ly/14Khgea Please ReTweet;;
0;0;Microsoft wanted to stop Sony with Xbox http:// bit.ly/TZFqim Please ReTweet;;
0;0;Microsoft ataca Gmail novamente em vídeos http:// nblo.gs/I7zdv;;
